uniq_id,description,category,_len_description,text
55ce1309b69e1912d2fd60a3ee3f351b,"Tatvaarts Elephant Mini ( Fine-Finish) Showpiece  -  8.89 cm (Brass, Gold)
                         Price: Rs. 4,200
				
			Elephants are such animals that everybody loves them, be it in reality or in form of toys, paintings, on accessories or artifacts. This is an adorable elephant which is adorned with traditional and beautiful hand carved designs.Specialty: Made from brass (alloy of copper and zinc) Hand carved designs Traditional and natural feel Lustrous and gold like appearance Handmade by the craftsmen 
Elephants are such animals that everybody loves them, be it in reality or in form of toys, paintings, on accessories or artifacts. This is an adorable elephant which is adorned with traditional and beautiful hand carved designs.Specialty: Made from brass (alloy of copper and zinc) Hand carved designs Traditional and natural feel Lustrous and gold like appearance Handmade by the craftsmen ",Home Decor & Festive Needs ,912,tatvaarts elephant showpiece 8.89 brass elephants animal everybody love reality toy painting artifact elephant adorn carve design specialty brass alloy copper zinc carve design lustrous appearance craftsman elephants animal everybody love reality toy painting artifact elephant adorn carve design specialty brass alloy copper zinc carve design lustrous appearance craftsman
a9b35b94610a3d7f4fa91f19693c5248,Buy Port Interiordesign Showpiece  -  16 cm for Rs.1699 online. Port Interiordesign Showpiece  -  16 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,210,interiordesign showpiece interiordesign showpiece
3113367c72125a3355af42426fe14f17,Buy Lal Haveli Beautiful Attractive Hand Painted Decorative Iron Wood Musician 5 Pcs Set Showpiece  -  55.88 cm for Rs.5549 online. Lal Haveli Beautiful Attractive Hand Painted Decorative Iron Wood Musician 5 Pcs Set Showpiece  -  55.88 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,346,lal haveli musician showpiece 55.88 lal haveli musician showpiece 55.88
e99d9abb115a9bd580bcccf9ff4d4881,"Lal Haveli Wooden Table Decor Mother & Baby Elephant Painted Showpiece  -  10.16 cm (Wooden, Black)
                         Price: Rs. 2,069
				
			This gorgeous elephant will be a fabulous home decor accessory indeed! This comes in golden black and is made of Metal. This gives it an appeal and splendor of its own that few accessories can replicate! You can gift this to your friends as well. A gorgeous piece of art to give your interior ethnic Indian Look.
This gorgeous elephant will be a fabulous home decor accessory indeed! This comes in golden black and is made of Metal. This gives it an appeal and splendor of its own that few accessories can replicate! You can gift this to your friends as well. A gorgeous piece of art to give your interior ethnic Indian Look.",Home Decor & Festive Needs ,779,lal haveli wooden elephant showpiece 10.16 wooden gorgeous elephant fabulous accessory golden give splendor replicate gorgeous gorgeous elephant fabulous accessory golden give splendor replicate gorgeous
de29bf3288345e23b0e25345a3a057fb,"Orange Tree Maxim Wall Decor Set Of 3 Showpiece  -  4 cm (Iron, Gold)
                         Price: Rs. 1,999
				
			Metal saucer with a hammered look floats a classic round mirror in the center. These set of 3 in ant. Copper plating lets your imagination loose by creating interesting combinations on any wall surface
Metal saucer with a hammered look floats a classic round mirror in the center. These set of 3 in ant. Copper plating lets your imagination loose by creating interesting combinations on any wall surface",Home Decor & Festive Needs ,527,"showpiece 1,999 saucer hammered float mirror center copper plating let imagination loose create interesting combination surface saucer hammered float mirror center copper plating let imagination loose create interesting combination surface"
e3e7c584f317d1b5d6ac0088c411565e,"Tatvaarts Tribal Face Showpiece  -  21.59 cm (Brass, Gold)
                         Price: Rs. 6,100
				
			A nice and beautiful home décor item. Made of cast iron, this product stands out to enjoy a special place in your room. It can also be gifted to your near and dear ones on any eventful day.
A nice and beautiful home décor item. Made of cast iron, this product stands out to enjoy a special place in your room. It can also be gifted to your near and dear ones on any eventful day.",Home Decor & Festive Needs ,492,tatvaart tribal showpiece 21.59 brass nice decor cast stand enjoy near dear eventful nice decor cast stand enjoy near dear eventful
9d279c825ba12804c337f883b366a6e2,"Shoppingtara Paper Mache 3 Piece Elephant Home Decor Gift Showpiece  -  4 cm (Paper Mache, Multicolor)
                         Price: Rs. 489
				
			This handcrafted elephant is a set of 3 piece elephants made of Chinese Paper Mache art. They have been decorated with enamel paint and lacquer polish. The size of the elephants is in increasing order of 2.5 inch, 3 inch and 3.5 inch. It is an exclusive show piece for your drawing room; sure to be admired by your guests.
This handcrafted elephant is a set of 3 piece elephants made of Chinese Paper Mache art. They have been decorated with enamel paint and lacquer polish. The size of the elephants is in increasing order of 2.5 inch, 3 inch and 3.5 inch. It is an exclusive show piece for your drawing room; sure to be admired by your guests.",Home Decor & Festive Needs ,800,shoppingtara mache elephant showpiece mache 489 elephant elephant chinese mache decorate enamel paint lacquer polish elephant increase 2.5 drawing admire guest elephant elephant chinese mache decorate enamel paint lacquer polish elephant increase 2.5 drawing admire guest
91a5328e7235424885d271dfa0959eeb,"King International Ergonomic Design with Long Gripped Handle Rolling Pizza Cutter (Stainless Steel Pack of 1)
                         Price: Rs. 199
				
			""Stop fights among friends over the last slice of pizza using this pizza cutten from Fab Kitchen. The suttle color allows it to blend in perfectly with your other kitchen cutlery. The razor sharp stainless steel blade allows it to instantly cut up food slices. Short Description
* Material: Stainless Steel & Plastic
* Color: Red, White and Steel
* Freezer Safe: Yes
* Dishwasher Safe: Yes
* Pizza Cutter Length: 8 inches (20 cm)
* Quantity: 1 Piece (Pizza Cutter)""
""Stop fights among friends over the last slice of pizza using this pizza cutten from Fab Kitchen. The suttle color allows it to blend in perfectly with your other kitchen cutlery. The razor sharp stainless steel blade allows it to instantly cut up food slices. Short Description
* Material: Stainless Steel & Plastic
* Color: Red, White and Steel
* Freezer Safe: Yes
* Dishwasher Safe: Yes
* Pizza Cutter Length: 8 inches (20 cm)
* Quantity: 1 Piece (Pizza Cutter)""",Kitchen & Dining ,1105,international handle rolling pizza cutter stop fight slice pizza pizza cutten kitchen suttle allow perfectly kitchen cutlery razor sharp blade allow instantly food slice short description freezer dishwasher pizza cutter inch quantity pizza cutter stop fight slice pizza pizza cutten kitchen suttle allow perfectly kitchen cutlery razor sharp blade allow instantly food slice short description freezer dishwasher pizza cutter inch quantity pizza cutter
2110699b945ae766c8b8112038ac58b9,Buy Go Hooked Wheel Pizza Cutter for Rs.199 online. Go Hooked Wheel Pizza Cutter at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Kitchen & Dining ,187,hooked wheel pizza cutter rs.199 hooked wheel pizza cutter
198dbe7be6f84f6448197148d7b5e5a5,Buy RoyalsCart KTH505 Showpiece  -  33 cm for Rs.2499 online. RoyalsCart KTH505 Showpiece  -  33 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,206,h505 showpiece rs.2499 h505 showpiece
ce02ab514e4c623dcf7acd7182a7762d,Buy Apex Rolling Pizza Cutter for Rs.69 online. Apex Rolling Pizza Cutter at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Kitchen & Dining ,180,apex rolling pizza cutter apex rolling pizza cutter
2ede595489db33a036d135ce22645515,"MCB Exports Mini 6 Drawer Chest Showpiece  -  33 cm (Wooden, Brass, Multicolor)
                         Price: Rs. 4,699
				
			Mini 6 Drawers Chest with Brass Fitted, Dimension: 23x16x33 cms
Mini 6 Drawers Chest with Brass Fitted, Dimension: 23x16x33 cms",Home Decor & Festive Needs ,261,drawer chest showpiece wooden brass drawer chest brass fitted 23x16x33 drawer chest brass fitted 23x16x33
32cf0691248297655e2c1728b12e2262,"Poppins Printed Baby Boy's Jumpsuit
                         Price: Rs. 100
				
			High quality full sleeves romper suits for infants.Made from 100% Cotton, these rompers ensure whole day comfort. Also these are made from Ozone free dyes for your little one's safety.The pack contains 3 rompers - printed, striped and solid.Available in Multi colors with different sizes also.
High quality full sleeves romper suits for infants.Made from 100% Cotton, these rompers ensure whole day comfort. Also these are made from Ozone free dyes for your little one's safety.The pack contains 3 rompers - printed, striped and solid.Available in Multi colors with different sizes also.",Baby Care ,675,boy jumpsuit sleeve romper suit infant cotton romper ozone dye little contain romper striped sleeve romper suit infant cotton romper ozone dye little contain romper striped
81a695f80d3f5c445910d310f1a83eb8,Buy S C Handicrafts Sandalwood Chinese Queen. Showpiece  -  16 cm for Rs.8500 online. S C Handicrafts Sandalwood Chinese Queen. Showpiece  -  16 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,254,handicrafts sandalwood chinese queen showpiece handicrafts sandalwood chinese queen showpiece
922a04084481d4b3275a3f7bb54e90f3,"Purpledip Kattle Showpiece  -  15 cm (Steel, Multicolor)
                         Price: Rs. 1,505
				
			Painted by the artisans of Rajasthan, this steel teapot brings good cheer & color to your teatime. Use it as a decorative piece to adorn your dining table or gift it as an Indian curio. Can hold hot beverages
Painted by the artisans of Rajasthan, this steel teapot brings good cheer & color to your teatime. Use it as a decorative piece to adorn your dining table or gift it as an Indian curio. Can hold hot beverages",Home Decor & Festive Needs ,528,purpledip showpiece artisan rajasthan teapot bring cheer teatime adorn dining curio beverage artisan rajasthan teapot bring cheer teatime adorn dining curio beverage
f2751cf0dd59d223cacbc5da5df42a1a,"Agromech YIBOO Rolling Pizza Cutter (Stainless Steel Pack of 1)
                         Price: Rs. 138
				
			Pizza cutter with a strong and comfortable grip helps you Slice pizzas very easily.100 % Stainless Steel wheel with Plastic Handle.

Kindly Lookout For ""Agromech"" Special Barcode For Authenticity Of This Product you can also find our more products by searching as "" Agromech"" in fliPkart
Pizza cutter with a strong and comfortable grip helps you Slice pizzas very easily.100 % Stainless Steel wheel with Plastic Handle.

Kindly Lookout For ""Agromech"" Special Barcode For Authenticity Of This Product you can also find our more products by searching as "" Agromech"" in fliPkart",Kitchen & Dining ,695,agromech rolling pizza cutter pizza cutter strong grip help slice pizza easily.100 wheel handle kindly lookout agromech barcode authenticity find search agromech pizza cutter strong grip help slice pizza easily.100 wheel handle kindly lookout agromech barcode authenticity find search agromech
