uniq_id,description,category,_len_description,text,_len__text
a9b35b94610a3d7f4fa91f19693c5248,Buy Port Interiordesign Showpiece  -  16 cm for Rs.1699 online. Port Interiordesign Showpiece  -  16 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,210,buy port interiordesign showpiece rs.1699 online port interiordesign showpiece good price free shipping cash delivery genuine products day replacement guarantee,160
3113367c72125a3355af42426fe14f17,Buy Lal Haveli Beautiful Attractive Hand Painted Decorative Iron Wood Musician 5 Pcs Set Showpiece  -  55.88 cm for Rs.5549 online. Lal Haveli Beautiful Attractive Hand Painted Decorative Iron Wood Musician 5 Pcs Set Showpiece  -  55.88 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,346,buy lal haveli beautiful attractive hand paint decorative iron wood musician pc set showpiece 55.88 rs.5549 online lal haveli beautiful attractive hand paint decorative iron wood musician pc set showpiece 55.88 good price free shipping cash delivery genuine products day replacement guarantee,292
e99d9abb115a9bd580bcccf9ff4d4881,"Lal Haveli Wooden Table Decor Mother & Baby Elephant Painted Showpiece  -  10.16 cm (Wooden, Black)
                         Price: Rs. 2,069
				
			This gorgeous elephant will be a fabulous home decor accessory indeed! This comes in golden black and is made of Metal. This gives it an appeal and splendor of its own that few accessories can replicate! You can gift this to your friends as well. A gorgeous piece of art to give your interior ethnic Indian Look.
This gorgeous elephant will be a fabulous home decor accessory indeed! This comes in golden black and is made of Metal. This gives it an appeal and splendor of its own that few accessories can replicate! You can gift this to your friends as well. A gorgeous piece of art to give your interior ethnic Indian Look.",Home Decor & Festive Needs ,779,"lal haveli wooden table decor mother baby elephant paint showpiece 10.16 wooden black price 2,069 gorgeous elephant fabulous home decor accessory come golden black metal give appeal splendor accessory replicate gift friend gorgeous piece art interior ethnic indian look gorgeous elephant fabulous home decor accessory come golden black metal give appeal splendor accessory replicate gift friend gorgeous piece art interior ethnic indian look",441
de29bf3288345e23b0e25345a3a057fb,"Orange Tree Maxim Wall Decor Set Of 3 Showpiece  -  4 cm (Iron, Gold)
                         Price: Rs. 1,999
				
			Metal saucer with a hammered look floats a classic round mirror in the center. These set of 3 in ant. Copper plating lets your imagination loose by creating interesting combinations on any wall surface
Metal saucer with a hammered look floats a classic round mirror in the center. These set of 3 in ant. Copper plating lets your imagination loose by creating interesting combinations on any wall surface",Home Decor & Festive Needs ,527,"orange tree maxim wall decor set showpiece iron gold price 1,999 metal saucer hammer look float classic round mirror center set ant copper plating let imagination loose create interesting combination wall surface metal saucer hammered look float classic round mirror center set ant copper plating let imagination loose create interesting combination wall surface",362
e3e7c584f317d1b5d6ac0088c411565e,"Tatvaarts Tribal Face Showpiece  -  21.59 cm (Brass, Gold)
                         Price: Rs. 6,100
				
			A nice and beautiful home décor item. Made of cast iron, this product stands out to enjoy a special place in your room. It can also be gifted to your near and dear ones on any eventful day.
A nice and beautiful home décor item. Made of cast iron, this product stands out to enjoy a special place in your room. It can also be gifted to your near and dear ones on any eventful day.",Home Decor & Festive Needs ,492,"tatvaarts tribal showpiece 21.59 brass gold price 6,100 nice beautiful home décor item cast iron product stand special place room gift near dear one eventful day nice beautiful home décor item cast iron product stand special place room gift near dear one eventful day",267
9d279c825ba12804c337f883b366a6e2,"Shoppingtara Paper Mache 3 Piece Elephant Home Decor Gift Showpiece  -  4 cm (Paper Mache, Multicolor)
                         Price: Rs. 489
				
			This handcrafted elephant is a set of 3 piece elephants made of Chinese Paper Mache art. They have been decorated with enamel paint and lacquer polish. The size of the elephants is in increasing order of 2.5 inch, 3 inch and 3.5 inch. It is an exclusive show piece for your drawing room; sure to be admired by your guests.
This handcrafted elephant is a set of 3 piece elephants made of Chinese Paper Mache art. They have been decorated with enamel paint and lacquer polish. The size of the elephants is in increasing order of 2.5 inch, 3 inch and 3.5 inch. It is an exclusive show piece for your drawing room; sure to be admired by your guests.",Home Decor & Festive Needs ,800,shoppingtara paper mache piece elephant home decor gift showpiece paper mache multicolor price 489 handcraft elephant set piece elephant chinese paper mache art decorate enamel paint lacquer polish size elephant increase order 2.5 inch inch 3.5 inch exclusive piece drawing room admire guest handcrafted elephant set piece elephant chinese paper mache art decorate enamel paint lacquer polish size elephant increase order 2.5 inch inch 3.5 inch exclusive piece drawing room admire guest,486
91a5328e7235424885d271dfa0959eeb,"King International Ergonomic Design with Long Gripped Handle Rolling Pizza Cutter (Stainless Steel Pack of 1)
                         Price: Rs. 199
				
			""Stop fights among friends over the last slice of pizza using this pizza cutten from Fab Kitchen. The suttle color allows it to blend in perfectly with your other kitchen cutlery. The razor sharp stainless steel blade allows it to instantly cut up food slices. Short Description
* Material: Stainless Steel & Plastic
* Color: Red, White and Steel
* Freezer Safe: Yes
* Dishwasher Safe: Yes
* Pizza Cutter Length: 8 inches (20 cm)
* Quantity: 1 Piece (Pizza Cutter)""
""Stop fights among friends over the last slice of pizza using this pizza cutten from Fab Kitchen. The suttle color allows it to blend in perfectly with your other kitchen cutlery. The razor sharp stainless steel blade allows it to instantly cut up food slices. Short Description
* Material: Stainless Steel & Plastic
* Color: Red, White and Steel
* Freezer Safe: Yes
* Dishwasher Safe: Yes
* Pizza Cutter Length: 8 inches (20 cm)
* Quantity: 1 Piece (Pizza Cutter)""",Kitchen & Dining ,1105,king international ergonomic design long gripped handle roll pizza cutter stainless steel pack price stop fight friend slice pizza pizza cutten kitchen suttle color allow blend perfectly kitchen cutlery razor sharp stainless steel blade allow instantly cut food slice short description material stainless steel plastic color red white steel freezer safe yes dishwasher safe yes pizza cutter length inch quantity piece pizza cutter stop fight friend slice pizza pizza cutten kitchen suttle color allow blend perfectly kitchen cutlery razor sharp stainless steel blade allow instantly cut food slice short description material stainless steel plastic color red white steel freezer safe yes dishwasher safe yes pizza cutter length inch quantity piece pizza cutter,760
2110699b945ae766c8b8112038ac58b9,Buy Go Hooked Wheel Pizza Cutter for Rs.199 online. Go Hooked Wheel Pizza Cutter at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Kitchen & Dining ,187,buy hooked wheel pizza cutter rs.199 online hooked wheel pizza cutter good price free shipping cash delivery genuine products day replacement guarantee,151
198dbe7be6f84f6448197148d7b5e5a5,Buy RoyalsCart KTH505 Showpiece  -  33 cm for Rs.2499 online. RoyalsCart KTH505 Showpiece  -  33 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Home Decor & Festive Needs ,206,buy royalscart kth505 showpiece rs.2499 online royalscart kth505 showpiece good price free shipping cash delivery genuine products day replacement guarantee,156
ce02ab514e4c623dcf7acd7182a7762d,Buy Apex Rolling Pizza Cutter for Rs.69 online. Apex Rolling Pizza Cutter at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Kitchen & Dining ,180,buy apex rolling pizza cutter rs.69 online apex rolling pizza cutter good price free shipping cash delivery genuine products day replacement guarantee,150
2ede595489db33a036d135ce22645515,"MCB Exports Mini 6 Drawer Chest Showpiece  -  33 cm (Wooden, Brass, Multicolor)
                         Price: Rs. 4,699
				
			Mini 6 Drawers Chest with Brass Fitted, Dimension: 23x16x33 cms
Mini 6 Drawers Chest with Brass Fitted, Dimension: 23x16x33 cms",Home Decor & Festive Needs ,261,"mcb exports mini drawer chest showpiece wooden brass multicolor price 4,699 mini drawers chest brass fit dimension 23x16x33 cm mini drawers chest brass fit dimension 23x16x33 cm",177
32cf0691248297655e2c1728b12e2262,"Poppins Printed Baby Boy's Jumpsuit
                         Price: Rs. 100
				
			High quality full sleeves romper suits for infants.Made from 100% Cotton, these rompers ensure whole day comfort. Also these are made from Ozone free dyes for your little one's safety.The pack contains 3 rompers - printed, striped and solid.Available in Multi colors with different sizes also.
High quality full sleeves romper suits for infants.Made from 100% Cotton, these rompers ensure whole day comfort. Also these are made from Ozone free dyes for your little one's safety.The pack contains 3 rompers - printed, striped and solid.Available in Multi colors with different sizes also.",Baby Care ,675,poppins print baby boy jumpsuit price 100 high quality sleeve romper suit infant 100 cotton romper ensure day comfort ozone free dye little safety pack contain romper print striped available multi color different size high quality sleeve romper suit infant 100 cotton romper ensure day comfort ozone free dye little safety pack contain romper print striped available multi color different size,393
